source_id,publisher,source_title,source_type,source_url,market,publication_date,retrieved_at,authority_class,source_status,notes,source_url_canonical,source_version_label,source_observed_at,source_content_hash,source_snapshot_ref
SRC-000011,Renault Türkiye,Yeni Renault Clio — Teknik Özellikler,OFFICIAL_TECH_SPEC,https://www.renault.com.tr/hybrid-araclar/yeni-clio/teknik-bilgiler.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,TCe EDC 115 evolution plus technical/equipment page.,https://www.renault.com.tr/hybrid-araclar/yeni-clio/teknik-bilgiler.html,,46248,,
SRC-000012,Fiat Türkiye,"Fiat Egea Sedan — Model, Versiyonlar ve Teknik Özellikler",OFFICIAL_TECH_SPEC,https://www.fiat.com.tr/modeller/egea/sedan,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,"Engine, dimensions and trim equipment.",https://www.fiat.com.tr/modeller/egea/sedan,,46248,,
SRC-000013,Toyota Türkiye,Corolla Teknik ve Donanım Özellikleri — 01/2026,OFFICIAL_BROCHURE,https://www.toyota.com.tr/content/dam/toyota/nmsc/turkey/cars/e-brosur/corolla/Corolla-Teknik-ve-Donanim-Ozellikleri-01-2026.pdf,TR,46023,46248,A1_OFFICIAL_MARKET,ACTIVE,Official Jan 2026 Corolla brochure.,https://www.toyota.com.tr/content/dam/toyota/nmsc/turkey/cars/e-brosur/corolla/Corolla-Teknik-ve-Donanim-Ozellikleri-01-2026.pdf,published-46023,46248,,
SRC-000015,BYD Türkiye,SEAL U DM-i Teknik Broşür — Mart 2026,OFFICIAL_BROCHURE,https://bydauto.mncdn.com/storage/pdf/byd-sealudmi-teknik-brosur-mart-2026.pdf,TR,46092,46248,A1_OFFICIAL_MARKET,ACTIVE,Official detailed technical/equipment brochure.,https://bydauto.mncdn.com/storage/pdf/byd-sealudmi-teknik-brosur-mart-2026.pdf,published-46092,46248,,
SRC-000016,Kia Türkiye,EV3 — Özellikler,OFFICIAL_WEB,https://www.kia.com/tr/modeller/ev3/ozellikler.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,Current EV3 trims and equipment hierarchy.,https://www.kia.com/tr/modeller/ev3/ozellikler.html,,46248,,
SRC-000017,Kia Türkiye,EV3 — Teknik Özellikler,OFFICIAL_TECH_SPEC,https://www.kia.com/tr/modeller/ev3/teknik-ozellikler.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,"Dimensions, battery, range, consumption, cargo.",https://www.kia.com/tr/modeller/ev3/teknik-ozellikler.html,,46248,,
SRC-000019,Togg,T10X Media Center — Technical Specifications,OFFICIAL_TECH_SPEC,https://mediacenter.togg.com.tr/t10x,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,Current V2 figures.,https://mediacenter.togg.com.tr/t10x,,46248,,
SRC-000020,Dacia Türkiye,Yeni Sandero Stepway — Karşılaştırma,OFFICIAL_TECH_SPEC,https://www.dacia.com.tr/modeller/yeni-sandero-stepway-bi1-ph2/karsilastirma.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,Expression Eco-G 120 auto technical details.,https://www.dacia.com.tr/modeller/yeni-sandero-stepway-bi1-ph2/karsilastirma.html,,46248,,
SRC-000021,Dacia Türkiye,Yeni Sandero Stepway — Konfigüratör,OFFICIAL_WEB,https://www.dacia.com.tr/modeller/yeni-sandero-stepway-bi1-ph2/konfigurator-yeni.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,Expression equipment list.,https://www.dacia.com.tr/modeller/yeni-sandero-stepway-bi1-ph2/konfigurator-yeni.html,,46248,,
SRC-000022,Fiat Türkiye,Egea Sedan 2026 Model Yılı Fiyat Listesi,OFFICIAL_PRICE_LIST,https://www.fiat.com.tr/otomobil-fiyat-listesi,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,Current 2026 price list identifies Easy 1.6 Manual Diesel; used to resolve pilot to exact manual configuration.,https://www.fiat.com.tr/otomobil-fiyat-listesi,,46248,,
SRC-000023,Togg,T10X Fiyat Listesi,OFFICIAL_PRICE_LIST,https://www.togg.com.tr/price-list,TR,46188,46248,A1_OFFICIAL_MARKET,ACTIVE,Lists V2 RWD Uzun Menzil as a current T10X version.,https://www.togg.com.tr/price-list,published-46188,46248,,
SRC-000024,Togg,T10X ADAS Bilgilendirme,OFFICIAL_WEB,https://www.togg.com.tr/adas-info,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,ACC standard on all T10X produced April 2025 onward; some functions temporarily deactivated.,https://www.togg.com.tr/adas-info,,46248,,
SRC-000025,Dacia Türkiye,Yeni Sandero Stepway — Boyutlar,OFFICIAL_TECH_SPEC,https://www.dacia.com.tr/modeller/yeni-sandero-stepway-bi1-ph2/boyutlar.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,Official cargo-volume table: 328 dm3 VDA / 410 L minimum; 1108 dm3 VDA / 1455 L maximum.,https://www.dacia.com.tr/modeller/yeni-sandero-stepway-bi1-ph2/boyutlar.html,,46248,,
SRC-000026,Hyundai Türkiye,Hyundai i20 Türkiye dijital broşürü,OFFICIAL_BROCHURE,https://www.hyundai.com/content/dam/hyundai/downloads/tr/tr/brosurler/i20-dijital-brosur.pdf,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.hyundai.com/content/dam/hyundai/downloads/tr/tr/brosurler/i20-dijital-brosur.pdf,observed 2026-08-14,46248,,
SRC-000027,Honda Türkiye,Honda Türkiye otomobil modelleri ve konfigürasyonları,OFFICIAL_WEB,https://www.honda.com.tr/otomobil,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.honda.com.tr/otomobil,observed 2026-08-14,46248,,
SRC-000028,Nissan Türkiye,Nissan Qashqai Türkiye broşürü,OFFICIAL_BROCHURE,https://www.nissan.com.tr/content/dam/Nissan/turkey/brochures/NISSAN_QASHQAI_BROSUR_260211_WEB.pdf,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.nissan.com.tr/content/dam/Nissan/turkey/brochures/NISSAN_QASHQAI_BROSUR_260211_WEB.pdf,observed 2026-08-14,46248,,
SRC-000029,Škoda Türkiye,Škoda Octavia Türkiye model ve teknik bilgiler,OFFICIAL_WEB,https://www.skoda.com.tr/modeller/octavia,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.skoda.com.tr/modeller/octavia,observed 2026-08-14,46248,,
SRC-000030,Dacia Türkiye,Dacia Jogger Türkiye karşılaştırma,OFFICIAL_WEB,https://www.dacia.com.tr/modeller/yeni-jogger/karsilastirma.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.dacia.com.tr/modeller/yeni-jogger/karsilastirma.html,observed 2026-08-14,46248,,
SRC-000031,Renault Türkiye,Renault Austral Türkiye modeller ve versiyonlar,OFFICIAL_WEB,https://www.renault.com.tr/hybrid-araclar/renault-austral-2025/modeller-versiyonlar.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.renault.com.tr/hybrid-araclar/renault-austral-2025/modeller-versiyonlar.html,observed 2026-08-14,46248,,
SRC-000032,Toyota Türkiye,Toyota C-HR Hybrid Haziran 2026 teknik ve donanım tablosu,OFFICIAL_BROCHURE,https://www.toyota.com.tr/content/dam/toyota/nmsc/turkey/cars/e-brosur/toyota-c-hr/TOYOTA_CHR_Teknik_Ozellikler-2026-06.pdf,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.toyota.com.tr/content/dam/toyota/nmsc/turkey/cars/e-brosur/toyota-c-hr/TOYOTA_CHR_Teknik_Ozellikler-2026-06.pdf,observed 2026-08-14,46248,,
SRC-000033,Honda Türkiye,Honda Türkiye model karşılaştırma,OFFICIAL_WEB,https://www.honda.com.tr/otomobil/yeni-bir-honda/honda-model-karsilastirma,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.honda.com.tr/otomobil/yeni-bir-honda/honda-model-karsilastirma,observed 2026-08-14,46248,,
SRC-000034,Subaru Türkiye,Subaru Crosstrek Türkiye teknik föyü,OFFICIAL_BROCHURE,https://subaru.com.tr/documents/SUBARU_CROSSTREK_TeknikFoy.pdf,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://subaru.com.tr/documents/SUBARU_CROSSTREK_TeknikFoy.pdf,observed 2026-08-14,46248,,
SRC-000035,CUPRA Türkiye,CUPRA Formentor Türkiye Kasım 2025 katalogu,OFFICIAL_BROCHURE,https://fs.cupraofficial.com.tr/assets/pdfs/Formentor/CUPRA%20FORMENTOR%20MODEL%20KATALOGU-KASIM%202025.pdf,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://fs.cupraofficial.com.tr/assets/pdfs/Formentor/CUPRA%20FORMENTOR%20MODEL%20KATALOGU-KASIM%202025.pdf,observed 2026-08-14,46248,,
SRC-000036,MG Türkiye,MG HS Hybrid+ Türkiye ürün ve teknik özellikler,OFFICIAL_WEB,https://www.mg-turkey.com/tr/hs-hybrid.html,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.mg-turkey.com/tr/hs-hybrid.html,observed 2026-08-14,46248,,
SRC-000037,Škoda Türkiye,Škoda Elroq Türkiye model ve teknik bilgiler,OFFICIAL_WEB,https://www.skoda.com.tr/modeller/elroq,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.skoda.com.tr/modeller/elroq,observed 2026-08-14,46248,,
SRC-000038,Škoda Türkiye,Škoda Türkiye araç karşılaştırma,OFFICIAL_WEB,https://www.skoda.com.tr/arac-karsilastirma,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.skoda.com.tr/arac-karsilastirma,observed 2026-08-14,46248,,
SRC-000039,Subaru Türkiye,Subaru Türkiye güncel model gamı,OFFICIAL_WEB,https://subaru.com.tr/,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://subaru.com.tr/,observed 2026-08-14,46248,,
SRC-000040,Škoda Türkiye,Škoda Scala Türkiye model ve teknik bilgiler,OFFICIAL_WEB,https://www.skoda.com.tr/modeller/scala,TR,,46248,A1_OFFICIAL_MARKET,ACTIVE,SCALE_BATCH_01 availability/identity/P0 evidence.,https://www.skoda.com.tr/modeller/scala,observed 2026-08-14,46248,,
